Name,Link
"Богодельня храма святой Екатерины, что на Всполье",https://um.mos.ru/houses/bogodelnya_khrama_svyatoy_ekateriny_chto_na_vspole/
Школа № 91,https://um.mos.ru/houses/shkola-91/
"Усадьба, сер. XIX в.",https://um.mos.ru/houses/usadba_ser_xix_v/
Велотрек (Крылатское),https://um.mos.ru/houses/velotrek-krylatskoe/
Усадьба Писаревой-Епанешниковых,https://um.mos.ru/houses/usadba_pisarevoy_epaneshnikovykh/
2-е Острозаразное отделение Детской больницы имени В.Е.Морозова,https://um.mos.ru/houses/2-e-ostrozaraznoe-otdelenie-detskoy-bolnitsy-imeni-v-e-morozova/
Гостиница у Петровских ворот,https://um.mos.ru/houses/gostinitsa-u-petrovskikh-vorot-pb/
Главный дом городской усадьбы (Библиотека-читальня им. А.С. Пушкина),https://um.mos.ru/houses/biblioteka-chitalnya-im-a-s-pushkina/
Храм Федора Ушакова,https://um.mos.ru/houses/khram-fedora-ushakova/
Квартирный корпус Детской больницы имени В.Е.Морозова,https://um.mos.ru/houses/kvartirnyy-korpus-detskoy-bolnitsy-imeni-v-e-morozova/
Благовещенская церковь,https://um.mos.ru/houses/blagoveshchenskaya-tserkov/
Смешанное отделение Детской больницы имени В.Е.Морозова,https://um.mos.ru/houses/smeshannoe-otdelenie-detskoy-bolnitsy-imeni-v-e-morozova/
"Комплекс ""Дома Правительства"" (Театр Эстрады)",https://um.mos.ru/houses/kompleks-doma-pravitelstva-teatr-estrady/
Павильон №17. Галерея «Лес»,https://um.mos.ru/houses/pavilon-17-galereya-les/
Жилой городок рабочих,https://um.mos.ru/houses/zhiloy-gorodok-rabochikh/
Зеленая Школа в Центральном Парке Культуры и Отдыха им. Горького,https://um.mos.ru/houses/zelenaya-shkola-v-centralnom-parke-kultury-i-otdyha-im-gorkogo/
Бывший пансион для дворянских детей в музее-усадьбе «Люблино»,https://um.mos.ru/houses/byvshiy-pansion-dlya-dvoryanskikh-detey-v-muzee-usadbe-lyublino/
Университетское общежитие «Лайнер»,https://um.mos.ru/houses/universitetskoe-obshchezhitie-layner/
Главный дом усадьбы Лебедевых,https://um.mos.ru/houses/glavnyy-dom-usadby-lebedevyh/
"Жилой дом, 1875 г.",https://um.mos.ru/houses/zhiloy-dom-1875-g-/
"Жилой дом с лавками, начало XIX в.",https://um.mos.ru/houses/zhiloy-dom-s-lavkami-nachalo-xix-v/
Внуково (поселок),https://um.mos.ru/houses/vnukovo-poselok/
Станция метро «Сокольники» (БКЛ),https://um.mos.ru/houses/stanciya-metro-sokolniki-bkl/
Северный флигель усадьбы Тютчевых (восточная часть),https://um.mos.ru/houses/severnyy-fligel-usadby-tyutchevykh-vostochnaya-chast-/
Немецкий рынок,https://um.mos.ru/houses/nemetskiy-rynok/
Школа №2101 (бывшая 98-я),https://um.mos.ru/houses/shkola-2101-vyvshaya-98-ya/
Дом работников Большого театра,https://um.mos.ru/houses/dom-rabotnikov-bolshogo-teatra/
Международный аэропорт Внуково,https://um.mos.ru/houses/mezhdunarodnyy-aeroport-vnukovo/
Котельная и службы при Детской больнице имени В.Е.Морозова,https://um.mos.ru/houses/kotelnaya-i-sluzhby-pri-detskoy-bolnitse-imeni-v-e-morozova/
Доходный дом А.С. Танеева,https://um.mos.ru/houses/dohodnyy-dom-a-s-taneeva/
Школа-студия МХАТ,https://um.mos.ru/houses/shkola-studiya-mhat/
Доходный дом с Пречистенской Аптекой,https://um.mos.ru/houses/dokhodnyy-dom-s-prechistenskoy-aptekoy/
Станция метро «Рижская» (Калужско-Рижская линия),https://um.mos.ru/houses/stanciya-metro-rizhskaya/
Усадьба Цурикова,https://um.mos.ru/houses/dom-dekabrista-naryshkina/
"Городская усадьба Лодыженских – Загряжских –
Рукавишниковых",https://um.mos.ru/houses/gorodskaya-usadba-lodyzhenskih-zagryazhskih-rukavishnikovyh/
Коревое отделение Детской больницы имени В.Е.Морозова,https://um.mos.ru/houses/korevoe-otdelenie-detskoy-bolnitsy-imeni-v-e-morozova/
"Троицкая церковь, 30-е гг. XVIII в.",https://um.mos.ru/houses/troitskaya-tserkov-30-e-gg-xviii-v/
Палаты Петра Киреевского,https://um.mos.ru/houses/palaty-petra-kireevskogo-/
Большая Померанцевая оранжерея,https://um.mos.ru/houses/bolshaya-pomerancevaya-oranzhereya-kazarma-2-go-moskovskogo-kadetskogo-korpusa-zhiloy-dom-uchenikov-moskovskoy-voenno-feldsherskoy-shkoly/
Доходный дом Иерусалимского Патриаршего подворья,https://um.mos.ru/houses/dokhodnyy-dom-ierusalimskogo-patriarshego-podvorya/
Доходные дома князя К.А. Горчакова,https://um.mos.ru/houses/dokhodnye-doma-knyazya-k-a-gorchakova-sb/
Острозаразное отделение Детской больницы имени В.Е.Морозова,https://um.mos.ru/houses/ostrozaraznoe-otdelenie-detskoy-bolnitsy-imeni-v-e-morozova/
Козина палата (детский приют),https://um.mos.ru/houses/kozina-palata-detskiy-priyut/
Доходное владение А.П. Нилуса - Х.Д. Спиридонова - С.В. Давыдовой,https://um.mos.ru/houses/dohodnoe-vladenie-a-p-nilusa-h-d-spiridonova-s-v-davydovoy/
Доходный дом на Волхонке,https://um.mos.ru/houses/dohodnyy-dom-na-volhonke/
Дом № 25,https://um.mos.ru/houses/dom-25/
Дифтеритное отделение Детской больницы имени В.Е.Морозова,https://um.mos.ru/houses/difteritnoe-otdelenie-detskoy-bolnitsy-imeni-v-e-morozova/
Доходный дом архитектора Д.М. Челищева,https://um.mos.ru/houses/dokhodnyy-dom-arkhitektora-d-m-chelishcheva/
Доходный дом В. А. Михалкова,https://um.mos.ru/houses/dokhodnyy-dom-v-a-mikhalkova/
Главный дом усадьбы Хрящева — Шелапутиных,https://um.mos.ru/houses/glavnyy-dom-usadby-hryascheva-shelaputinyh/
Флигель XVIII-XIX вв. и ограда XIX в. в ансамбле Третьяковской галереи,https://um.mos.ru/houses/fligel-xviii-xix-vv-i-ograda-xix-v-v-ansamble-tretyakovskoy-galerei/
Дом с палатами 2-я пол. XVIII в.,https://um.mos.ru/houses/gogolevskiy-bulvar-d-4-3/
Станция метро «Проспект Вернадского» (БКЛ),https://um.mos.ru/houses/prospekt-vernadskogo-bkl/
Флигель городской усадьбы Цурикова – Нарышкиных,https://um.mos.ru/houses/fligel-gorodskoy-usadby-gbr/
Павильон №25 «Нефть»,https://um.mos.ru/houses/pavilon-25-neft/
Грот «Бельведер»,https://um.mos.ru/houses/grot-belveder/
Секретаревская усадьба,https://um.mos.ru/houses/sekretarevskaya-usadba-g/
Главный дом городской усадьбы дьяка А.И.Иванова-Левашовых,https://um.mos.ru/houses/palaty_levashovykh/
Доходный дом Редлиха,https://um.mos.ru/houses/dokhodnyy-dom-redlikh/
Экспериментальная библиотека,https://um.mos.ru/houses/eksperimentalnaya-biblioteka/
Доходный дом (Наземный вестибюль станции метро «Театральная»),https://um.mos.ru/houses/nazemnyy-vestibyul-stantsii-metro-teatralnaya/
"Флигель городской усадьбы Д.Ф.Новикова - А.Н.Давыдова, XIX в.",https://um.mos.ru/houses/fligel-gorodskoy-usadby-d-f-novikova-a-n-davydova-xix-v/
"Главный дом городской усадьбы, XIX – 1-я половина XX вв.",https://um.mos.ru/houses/glavnyy-dom-gorodskoy-usadby-xix-1-ya-polovina-xx-vv-staromonetniy/
Павильон №4. Выставочно-торговый центр Киргизской Республики,https://um.mos.ru/houses/pavilon-4-vystavochno-torgovyy-centr-kirgizskoy-respubliki/
"Два жилых дома, начало XVIII в.",https://um.mos.ru/houses/dva-zhilyh-doma-nachalo-xviii-v/
Ресторан Sage,https://um.mos.ru/houses/restoran-sage/
Жилой дом ямщика В. И. Ширяева,https://um.mos.ru/houses/zhiloy-dom-yamschika-v-i-shiryaeva-1852-g/
Жилой дом нач. XX века,https://um.mos.ru/houses/z-dom-nach-xx-veka/
Доходный дом Э. И. Альбрехт,https://um.mos.ru/houses/dokhodnyy-dom-e-i-albrekht/
"Квартира, в которой жил Васнецов Аполлинарий Михайлович в 1904-1933 гг.",https://um.mos.ru/houses/kvartira-v-kotoroy-zhil-vasnecov-apollinariy-mihaylovich-v-1904-1933-gg/
Доходный дом инженера Гребенщикова,https://um.mos.ru/houses/dokhodnyy-dom-inzhenera-grebenshchikova-/
Театр Солодовникова (Опера С. Зимина),https://um.mos.ru/houses/teatr_solodovnikova_opera_s_zimina/
Церковь Троицы Живоначальной при бывш. приюте Бахрушиных,https://um.mos.ru/houses/tserkov_troitsy_zhivonachalnoy_pri_byvsh_priyute_bakhrushinykh/
Станция метро «Каширская» (БКЛ),https://um.mos.ru/houses/stanciya-metro-kashirskaya-bkl/
Типография «Литературной газеты»,https://um.mos.ru/houses/tipografiya-literaturnoy-gazety/
Дом для прислуги усадьбы князей Мещерских,https://um.mos.ru/houses/dom-dlya-prislugi-usadby-knyazey-meshcherskikh/
Церковь Спаса Нерукотворного в Гирееве,https://um.mos.ru/houses/tserkov-spasa-nerukotvornogo-v-gireeve/
Флигель городской усадьбы А.Г.Щепочкиной — Н.А.Львова,https://um.mos.ru/houses/fligel-gorodskoy-usadby-a-g-schepochkinoy-n-a-lvova/
Американская оранжерея (середина XVIII в.),https://um.mos.ru/houses/-amerikanskaya-oranzhereya-seredina-xviii-v/
"Дом, начало XIX в. Во дворе палаты XVII в.",https://um.mos.ru/houses/dom-nachalo-xix-v-vo-dvore-palaty-xvii-v/
Доходный дом архитектора Кампиони,https://um.mos.ru/houses/dokhodnyy-dom-arkhitektora-kampioni/
Корпус для машины Берта суонной фабрики И.Г. Кожевникова,https://um.mos.ru/houses/korpus-dlya-mashiny-berta-suonnoy-fabriki-i-g-kozhevnikova/
Красные ворота,https://um.mos.ru/houses/krasnye-vorota/
Служебный корпус Александровского военного училища,https://um.mos.ru/houses/korpus-aleksandrovskogo-voennogo-uchilishcha/
Доходный дом № 22,https://um.mos.ru/houses/dokhodnyy-dom-22/
Дом-утюг,https://um.mos.ru/houses/dokhodnyy-dom-vysoko-petrovskogo-monastyrya-pb/
Станция метро «ЦСКА» (БКЛ),https://um.mos.ru/houses/stanciya-metro-cska-bkl/
Палаты XVII в.,https://um.mos.ru/houses/palaty-xvii-v/
Дворец бракосочетания,https://um.mos.ru/houses/dvorec-brakosochetaniya/
Центр Графит,https://um.mos.ru/houses/centr-grafit/
"Храм во имя князя Александра Невского на дворе Новой Екатерининской больницы, 1836 г.",https://um.mos.ru/houses/khram-vo-imya-sv-blg-knyazya-aleksandra-nevskogo-na-dvore-novoy-ekaterininskoy-bolnitsy-u-petrovskikh/
Жилой дом кооператива «Жилище — трудящемуся»,https://um.mos.ru/houses/zhiloy-dom-kooperativa-zhilishche-trudyashchemusya-/
Учебное здание МАТИ,https://um.mos.ru/houses/uchebnoe-zdanie-mati/
Фармацевтический факультет,https://um.mos.ru/houses/farmatsevticheskiy-fakultet/
Доходный дом М. И. Бабанина,https://um.mos.ru/houses/dohodnyy-dom-m-i-babanina/
Доходный дом Зачатьевского монастыря,https://um.mos.ru/houses/dokhodnyy-dom-zachatevskogo-monastyrya/
Жилой дом на Цветном бульваре,https://um.mos.ru/houses/zhiloy-dom-na-cvetnom-bulvare/
Физкультурно-спортивный центр «Экстрим»,https://um.mos.ru/houses/fizkulturno-sportivnyy-centr-ekstrim/
Станция метро «Марьина Роща» (БКЛ),https://um.mos.ru/houses/stanciya-metro-marina-roscha-bkl/
"Особняк Рутковских, 1888 г.",https://um.mos.ru/houses/osobnyak-rutkovskikh-1888-g/
Доходный дом Миансаровой,https://um.mos.ru/houses/dohodnyy-dom-miansarovoy/
Дворец Александра I,https://um.mos.ru/houses/dvorec-aleksandra-i/
Дом Московского общества гимнастов,https://um.mos.ru/houses/dom-moskovskogo-obshchestva-gimnastov/
Галерея на Елоховском,https://um.mos.ru/houses/galereya-na-elohovskom/
"Дом-мастерская, в которой в 1934-1967 гг. жил и работал художник П. Д. Корин",https://um.mos.ru/houses/dom-masterskaya-v-kotoroy-v-1934-1967-gg-zhil-i-rabotal-hudozhnik-p-d-korin/
